account_id,customer_id,customer_name,customer_type,product_type,sector,state,branch_code,relationship_manager_id,sanction_date,disbursement_date,maturity_date,tenure_months,sanctioned_amount,outstanding_amount,interest_rate_pct,repayment_frequency,collateral_secured,collateral_type,collateral_value,collateral_last_valuation_days_ago,restructured_flag,restructure_count,bureau_score,bureau_score_3m_change,existing_relationship_years,kyc_risk_category,cross_bank_dpd_reported,current_ratio,dscr,leverage_ratio,dpd_days,bounce_count_6m,limit_utilization_pct,irac_category,irac_subcategory,ecl_stage,irac_provision_rate,irac_floor_provision,pd_30d,pd_60d,pd_90d,pd_180d,lgd_estimate,ead,ecl_estimated_provision,recommended_provision,risk_score_100,ews_signal_count_90d,ews_primary_signal,ews_severity,npa_alert_flag,sma_watch_flag,ews_alert_flag,any_alert_flag,alert_priority,alert_reason,needs_review,approval_status,override_reason,macro_repo_rate_at_sanction,model_version,snapshot_date
LN100045,CU292216,Jerry Alex Pandey,Individual,Personal Loan,Textiles,Punjab,BR0171,RM0545,2023-10-10,2023-10-23,2027-10-08,48,25000.0,17500.0,12.96,Monthly,False,Unsecured,0.0,0.0,False,0,662,29,6.1,Medium,0,0.0,0.0,0.0,17,1,0.0,Standard,SMA0,Stage 1,0.004,70.0,0.0349,0.0608,0.1262,0.1294,0.6545,17809.57,1471.36,1471.36,14.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN100046,CU242340,Arora Electricals,MSME,MSME Term Loan,Retail/Individual,Punjab,BR0190,RM0107,2024-07-08,2024-07-21,2029-07-06,60,25000.0,14700.0,9.93,Monthly,False,Unsecured,0.0,0.0,False,0,874,-33,0.8,Low,0,1.71,3.1,1.62,8,0,0.0,Standard,SMA0,Stage 1,0.004,58.8,0.0224,0.1072,0.1076,0.1312,0.6332,14776.37,1006.57,1006.57,9.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN100047,CU284846,Sunil Venkatesh,Individual,Home Loan,Retail/Individual,Punjab,BR0022,RM0041,2025-06-22,2025-07-04,2045-06-13,240,25000.0,16000.0,8.51,Monthly,True,Immovable Property,24500.0,1148.0,False,0,805,0,1.3,Low,49,0.0,0.0,0.0,77,5,0.0,Standard,SMA2,Stage 2,0.004,64.0,0.0993,0.1956,0.2588,0.4046,0.05,16178.5,209.33,209.33,22.9,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Approved,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN100048,CU264402,Meena Naidu,Individual,Home Loan,Healthcare,Karnataka,BR0114,RM0500,2021-07-25,2021-08-01,2041-07-16,240,25000.0,6500.0,9.15,Monthly,True,Immovable Property,22700.0,409.0,False,0,766,0,1.6,Low,0,0.0,0.0,0.0,13,1,0.0,Standard,SMA0,Stage 1,0.004,26.0,0.0186,0.0246,0.0246,0.03,0.05,6504.4,8.01,26.0,2.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100049,CU273946,Abhishek Tiwari,Individual,Home Loan,MSME - Trade & Services,Karnataka,BR0126,RM0470,2021-11-07,2021-11-08,2041-10-29,240,25000.0,20200.0,7.82,Monthly,True,Immovable Property,25100.0,624.0,False,0,680,8,2.1,Medium,142,0.0,0.0,0.0,34,0,0.0,Standard,SMA1,Stage 2,0.004,80.8,0.0638,0.1582,0.2135,0.238,0.05,21041.52,224.65,224.65,19.9,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN100050,CU272190,Debjani Rathore,Individual,Education Loan,Gems & Jewellery,Uttar Pradesh,BR0195,RM0167,2025-06-06,2025-06-07,2033-06-02,96,25000.0,16200.0,10.01,Monthly,False,Unsecured,0.0,0.0,False,0,564,-3,0.0,High,0,0.0,0.0,0.0,201,1,0.0,NPA,Stressed,Stage 3,0.15,2430.0,0.09,0.1467,0.55,0.58,0.8947,15680.59,7716.05,7716.05,53.7,4,Statutory Dues Overdue,Medium,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Approved,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100051,CU218490,Agarwal Engineering Works,MSME,Cash Credit,MSME - Trade & Services,Uttar Pradesh,BR0190,RM0078,2022-12-14,2022-12-16,2025-12-12,36,25000.0,3200.0,9.68,Revolving/On-Demand,True,Hypothecation of Assets/Stock,28500.0,993.0,False,0,812,48,1.5,Low,0,1.55,1.51,1.51,15,0,58.081364314276726,Standard,SMA0,Stage 1,0.004,12.8,0.0396,0.0396,0.1222,0.1222,0.05,3252.33,19.87,19.87,8.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN100052,CU234571,Pooja Menon,Individual,Personal Loan,MSME - Manufacturing,Rajasthan,BR0025,RM0076,2021-08-25,2021-08-28,2025-08-23,48,25000.0,17400.0,14.59,Monthly,False,Unsecured,0.0,0.0,False,0,811,2,0.5,Low,0,0.0,0.0,0.0,260,2,0.0,NPA,Stressed,Stage 3,0.15,2610.0,0.0867,0.2461,0.55,0.58,0.4074,17361.61,3889.99,3889.99,54.1,2,Diversion of Funds Suspected,Low,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Escalated to CRO,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN100053,CU244338,Karthik Mehta,Individual,Personal Loan,Gems & Jewellery,Odisha,BR0208,RM0280,2025-08-11,2025-08-21,2029-08-09,48,25000.0,4900.0,12.75,Monthly,False,Unsecured,0.0,0.0,False,0,869,5,20.2,Low,41,0.0,0.0,0.0,601,4,0.0,NPA,Doubtful,Stage 3,0.4,1960.0,0.2118,0.2921,0.8,0.83,0.6653,4693.07,2497.84,2497.84,76.7,4,Delayed Stock Statement,Medium,True,False,False,True,Critical,"NPA - Doubtful: 456-820 DPD, recovery highly uncertain",True,Escalated to CRO,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100054,CU247290,Bansal Traders,MSME,Cash Credit,Retail/Individual,Rajasthan,BR0011,RM0170,2024-03-31,2024-04-02,2027-03-30,36,25000.0,22300.0,10.59,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,659,-9,0.9,Medium,0,1.42,3.52,0.39,14,0,85.76961492102743,Standard,SMA0,Stage 1,0.004,89.2,0.0209,0.0293,0.0882,0.0882,0.814,21254.75,1525.71,1525.71,10.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN100055,CU204161,Harleen Iyer,Individual,Education Loan,Retail/Individual,Gujarat,BR0123,RM0099,2024-11-04,2024-11-12,2032-10-31,96,25000.0,23100.0,9.96,Monthly,False,Unsecured,0.0,0.0,False,0,583,-6,6.0,High,0,0.0,0.0,0.0,3,0,0.0,Standard,SMA0,Stage 1,0.004,92.4,0.0051,0.0214,0.1769,0.1769,0.7203,22897.46,2916.95,2916.95,20.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN100056,CU251924,Mohammed Rizwan Bansal,Individual,Personal Loan,MSME - Trade & Services,Tamil Nadu,BR0062,RM0488,2023-11-15,2023-11-27,2027-11-13,48,25000.0,18300.0,13.8,Monthly,False,Unsecured,0.0,0.0,False,0,781,-9,11.7,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,73.2,0.0299,0.0299,0.1082,0.1221,0.6921,18706.97,1400.51,1400.51,6.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN100057,CU214657,Abhishek Bhatia,Individual,Personal Loan,Food Processing,Madhya Pradesh,BR0089,RM0470,2025-03-08,2025-03-10,2029-03-06,48,25000.0,13100.0,14.26,Monthly,False,Unsecured,0.0,0.0,False,0,900,-12,5.5,Low,0,0.0,0.0,0.0,4,1,0.0,Standard,SMA0,Stage 1,0.004,52.4,0.0111,0.0504,0.0741,0.0741,0.5169,12856.11,492.5,492.5,4.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN100058,CU270620,Roy Group,Corporate,Corporate Term Loan,Agriculture & Allied,Uttar Pradesh,BR0107,RM0318,2025-08-22,2025-08-27,2032-08-18,84,25000.0,19300.0,10.36,Monthly,True,Hypothecation of Assets/Stock,23900.0,315.0,False,0,754,8,30.3,Low,0,0.72,1.88,1.06,18,0,0.0,Standard,SMA0,Stage 1,0.004,77.2,0.0133,0.0158,0.0283,0.03,0.1156,20104.5,65.83,77.2,6.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN100059,CU264889,Faisal Rathore,Individual,Education Loan,Hospitality & Tourism,Maharashtra,BR0144,RM0023,2025-09-19,2025-09-19,2033-09-15,96,25000.0,1400.0,11.1,Monthly,True,Hypothecation of Assets/Stock,32800.0,702.0,False,0,777,-9,4.0,Low,0,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,5.6,0.001,0.0774,0.0774,0.0774,0.05,1425.01,5.52,5.6,7.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN100060,CU287640,Manpreet Singh Naidu,Individual,Education Loan,Textiles,Maharashtra,BR0009,RM0084,2020-07-11,2020-07-23,2028-07-07,96,25000.0,22300.0,10.96,Monthly,False,Unsecured,0.0,0.0,False,0,665,-19,3.4,Medium,0,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,89.2,0.0105,0.0681,0.1671,0.1671,0.7262,22885.99,2777.67,2777.67,19.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN100061,CU270752,Abhishek Roy,Individual,Personal Loan,MSME - Manufacturing,Punjab,BR0033,RM0421,2025-06-29,2025-07-03,2029-06-27,48,25000.0,14100.0,13.69,Monthly,False,Unsecured,0.0,0.0,False,0,634,5,12.2,Medium,0,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,56.4,0.0529,0.056,0.056,0.1091,0.8732,14465.96,707.21,707.21,4.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100062,CU234831,Manoj Khanna,Individual,Home Loan,Agriculture & Allied,Karnataka,BR0173,RM0226,2024-12-11,2024-12-17,2044-12-02,240,25000.0,6100.0,9.4,Monthly,True,Immovable Property,39100.0,991.0,False,0,765,3,2.5,Low,0,0.0,0.0,0.0,11,1,0.0,Standard,SMA0,Stage 1,0.004,24.4,0.0225,0.0661,0.0895,0.0897,0.05,5979.29,26.76,26.76,9.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN100063,CU291913,Sandip Ghosh,Individual,Auto Loan,Retail/Individual,Kerala,BR0023,RM0241,2023-02-11,2023-02-14,2030-02-07,84,25000.0,7200.0,12.29,Monthly,True,Vehicle Hypothecation,36800.0,1111.0,False,0,648,-14,4.7,Medium,0,0.0,0.0,0.0,2,0,0.0,Standard,SMA0,Stage 1,0.004,28.8,0.0413,0.0413,0.0681,0.0681,0.05,7065.01,24.07,28.8,8.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN100064,CU239030,Ritu Joshi,Individual,Personal Loan,MSME - Trade & Services,West Bengal,BR0062,RM0489,2023-01-16,2023-01-28,2027-01-14,48,25000.0,17100.0,14.48,Monthly,False,Unsecured,0.0,0.0,False,0,603,-41,4.7,Medium,7,0.0,0.0,0.0,533,4,0.0,NPA,Doubtful,Stage 3,0.4,6840.0,0.2217,0.2809,0.8,0.83,0.55,17011.58,7485.09,7485.09,81.5,1,Auditor Resignation,Low,True,False,False,True,Critical,"NPA - Doubtful: 456-820 DPD, recovery highly uncertain",True,Pending Review,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN100065,CU230953,Vandana Menon,Individual,Education Loan,Retail/Individual,Andhra Pradesh,BR0205,RM0160,2025-05-23,2025-05-24,2033-05-19,96,25000.0,9100.0,9.23,Monthly,False,Unsecured,0.0,0.0,False,0,869,-20,4.6,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,36.4,0.0483,0.0551,0.0551,0.0742,0.6809,9376.55,351.86,351.86,5.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN100066,CU286025,Baljeet Singh Tiwari,Individual,Home Loan,Agriculture & Allied,Bihar,BR0054,RM0587,2023-07-14,2023-07-27,2043-07-05,240,25000.0,16400.0,7.6,Monthly,True,Immovable Property,37600.0,315.0,False,0,672,-2,1.0,Medium,0,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,65.6,0.0337,0.0489,0.1444,0.1498,0.05,16914.32,122.12,122.12,14.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN100067,CU235193,Chandran Traders,MSME,Cash Credit,Retail/Individual,Haryana,BR0032,RM0577,2023-12-12,2023-12-26,2026-12-10,36,25000.0,13600.0,10.42,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,692,-35,3.2,Medium,0,1.42,1.67,1.86,12,0,44.11801162158271,Standard,SMA0,Stage 1,0.004,54.4,0.001,0.0031,0.0031,0.0327,0.9245,13167.05,37.93,54.4,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN100068,CU207252,Maria Sen,Individual,Education Loan,Food Processing,Uttar Pradesh,BR0120,RM0358,2024-12-03,2024-12-17,2032-11-29,96,25000.0,6400.0,8.88,Monthly,False,Unsecured,0.0,0.0,False,0,511,55,2.7,High,0,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,25.6,0.001,0.0794,0.1004,0.1004,0.5908,6092.25,361.32,361.32,10.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100069,CU244607,Pooja Pillai,Individual,Gold Loan,Agriculture & Allied,Uttar Pradesh,BR0105,RM0176,2021-12-20,2022-01-02,2024-12-18,36,25000.0,11100.0,9.38,Monthly,True,Gold Ornaments,33900.0,113.0,False,0,733,-23,3.2,Low,0,0.0,0.0,0.0,13,0,0.0,Standard,SMA0,Stage 1,0.004,44.4,0.0239,0.038,0.0575,0.0575,0.05,11467.59,32.99,44.4,3.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN100070,CU275589,Joshi Textiles,MSME,Cash Credit,MSME - Manufacturing,Uttar Pradesh,BR0032,RM0594,2020-04-01,2020-04-01,2023-03-31,36,25000.0,18200.0,9.28,Revolving/On-Demand,True,Hypothecation of Assets/Stock,30800.0,719.0,False,0,632,0,1.6,Medium,0,2.19,2.61,1.03,7,1,88.1594640003677,Standard,SMA0,Stage 1,0.004,72.8,0.041,0.0704,0.0704,0.1441,0.05,17628.7,62.09,72.8,5.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100071,CU217999,Rupinder Gupta,Individual,Gold Loan,Agriculture & Allied,Gujarat,BR0103,RM0128,2024-08-24,2024-08-26,2027-08-23,36,25000.0,20300.0,9.62,Monthly,True,Gold Ornaments,27400.0,836.0,False,0,818,16,11.3,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,81.2,0.0252,0.0631,0.0631,0.1035,0.1889,20003.45,238.36,238.36,4.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN100072,CU243979,Sai Saxena,Individual,Home Loan,Retail/Individual,Uttar Pradesh,BR0213,RM0520,2024-12-27,2024-12-30,2044-12-18,240,25000.0,13500.0,9.0,Monthly,False,Unsecured,0.0,0.0,False,0,702,41,3.4,Low,0,0.0,0.0,0.0,14,0,0.0,Standard,SMA0,Stage 1,0.004,54.0,0.0139,0.0139,0.1157,0.1157,0.6503,13393.86,1007.94,1007.94,12.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN100073,CU212342,Aamir Mukherjee,Individual,Personal Loan,Agriculture & Allied,Madhya Pradesh,BR0246,RM0259,2024-05-12,2024-05-22,2028-05-10,48,25000.0,16300.0,13.37,Monthly,False,Unsecured,0.0,0.0,False,0,729,-8,7.2,Low,0,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,65.2,0.001,0.0383,0.1239,0.1239,0.6904,15766.88,1348.75,1348.75,11.5,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN100074,CU265215,Jaspreet Singh Mishra,Individual,Home Loan,Infrastructure,Karnataka,BR0017,RM0516,2021-04-21,2021-04-29,2041-04-12,240,25000.0,19600.0,8.42,Monthly,True,Immovable Property,37300.0,451.0,False,0,554,-37,3.0,High,0,0.0,0.0,0.0,18,0,0.0,Standard,SMA0,Stage 1,0.004,78.4,0.023,0.0475,0.1336,0.1336,0.05,20086.98,134.14,134.14,13.5,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN100075,CU245191,Sarita Shah,Individual,Credit Card,MSME - Trade & Services,Odisha,BR0177,RM0182,2022-04-03,2022-04-14,2025-04-01,36,25000.0,16000.0,35.43,Monthly,False,Unsecured,0.0,0.0,False,0,735,20,6.1,Low,0,0.0,0.0,0.0,19,0,0.0,Standard,SMA0,Stage 1,0.004,64.0,0.001,0.0256,0.1179,0.1179,0.6418,16496.73,1247.98,1247.98,14.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN100076,CU231368,Ritu Saxena,Individual,Education Loan,Agriculture & Allied,Bihar,BR0172,RM0430,2022-05-10,2022-05-19,2030-05-06,96,25000.0,13300.0,10.57,Monthly,False,Unsecured,0.0,0.0,False,0,808,11,10.4,Low,0,0.0,0.0,0.0,6,0,0.0,Standard,SMA0,Stage 1,0.004,53.2,0.0271,0.0329,0.0329,0.0329,0.7268,13221.8,316.47,316.47,9.5,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100077,CU221556,Gurpreet Singh Singh,Individual,Home Loan,NBFC/Financial Services,Andhra Pradesh,BR0192,RM0437,2021-02-05,2021-02-12,2041-01-27,240,25000.0,15300.0,7.72,Monthly,True,Immovable Property,26900.0,1002.0,False,0,827,1,0.3,Low,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,61.2,0.0533,0.0912,0.1867,0.1867,0.05,15119.63,141.11,141.11,18.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN100078,CU253627,Neha Ghosh,Individual,Home Loan,Retail/Individual,Andhra Pradesh,BR0193,RM0224,2024-11-21,2024-12-04,2044-11-12,240,25000.0,13200.0,7.97,Monthly,True,Immovable Property,25800.0,112.0,False,0,888,-22,1.0,Low,0,0.0,0.0,0.0,13,0,0.0,Standard,SMA0,Stage 1,0.004,52.8,0.0253,0.0932,0.0932,0.1152,0.05,13020.59,60.69,60.69,8.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN100079,CU263632,Shabana Khanna,Individual,Personal Loan,NBFC/Financial Services,Maharashtra,BR0168,RM0019,2021-06-27,2021-07-04,2025-06-25,48,25000.0,15000.0,13.83,Monthly,False,Unsecured,0.0,0.0,False,0,774,-18,6.5,Low,0,0.0,0.0,0.0,11,0,0.0,Standard,SMA0,Stage 1,0.004,60.0,0.0358,0.0532,0.0532,0.0532,0.6658,14792.87,524.17,524.17,3.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN100080,CU289329,Rohan Choudhary,Individual,Personal Loan,Retail/Individual,Maharashtra,BR0218,RM0180,2020-12-08,2020-12-15,2024-12-06,48,25000.0,22500.0,13.21,Monthly,False,Unsecured,0.0,0.0,False,0,766,-8,4.8,Low,0,0.0,0.0,0.0,4,0,0.0,Standard,SMA0,Stage 1,0.004,90.0,0.0497,0.0566,0.0566,0.077,0.56,21849.97,692.35,692.35,4.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN100081,CU241529,Pandey Pvt. Ltd.,Corporate,Corporate Term Loan,Power & Energy,Gujarat,BR0069,RM0416,2022-09-15,2022-09-19,2029-09-11,84,25000.0,3300.0,10.12,Monthly,True,Hypothecation of Assets/Stock,32700.0,1297.0,False,0,811,11,1.2,Low,0,1.89,1.44,2.06,23,0,0.0,Standard,SMA0,Stage 1,0.004,13.2,0.0582,0.0582,0.0582,0.0631,0.05,3390.92,9.87,13.2,9.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN100082,CU215265,Naveen Venkatesh,Individual,Home Loan,Food Processing,Kerala,BR0032,RM0476,2024-03-06,2024-03-19,2044-02-26,240,25000.0,9700.0,9.46,Monthly,True,Immovable Property,22600.0,633.0,False,0,645,-22,7.0,Medium,0,0.0,0.0,0.0,5,1,0.0,Standard,SMA0,Stage 1,0.004,38.8,0.0296,0.0466,0.057,0.057,0.05,9316.82,26.54,38.8,5.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN100083,CU279104,Kavitha Mishra,Agri,KCC (Kisan Credit Card),NBFC/Financial Services,Maharashtra,BR0091,RM0254,2021-01-16,2021-01-26,2024-01-15,36,25000.0,14200.0,6.96,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,763,16,1.5,Low,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,56.8,0.0608,0.0608,0.0717,0.0717,0.6958,13922.12,694.72,694.72,13.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.3.1,2025-12-31
LN100084,CU259827,Tiwari Industries,MSME,MSME Term Loan,Retail/Individual,Gujarat,BR0049,RM0536,2025-08-18,2025-08-28,2030-08-16,60,25000.0,20100.0,10.11,Monthly,True,Hypothecation of Assets/Stock,27600.0,1094.0,False,0,748,-2,0.1,Low,0,1.13,1.36,0.45,7,0,0.0,Standard,SMA0,Stage 1,0.004,80.4,0.001,0.041,0.0508,0.121,0.05,20558.11,52.25,80.4,9.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN100085,CU266525,Suchitra Menon,Individual,Personal Loan,MSME - Manufacturing,Bihar,BR0046,RM0471,2024-09-08,2024-09-08,2028-09-06,48,25000.0,15700.0,14.03,Monthly,False,Unsecured,0.0,0.0,False,0,817,-31,3.5,Low,0,0.0,0.0,0.0,10,0,0.0,Standard,SMA0,Stage 1,0.004,62.8,0.0719,0.0719,0.0836,0.1262,0.6928,15859.78,918.31,918.31,13.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN100086,CU209236,Meena Chauhan,Individual,Home Loan,Iron & Steel,Tamil Nadu,BR0012,RM0061,2025-05-23,2025-05-23,2045-05-14,240,25000.0,7600.0,7.97,Monthly,True,Immovable Property,30200.0,319.0,False,0,764,6,4.3,Low,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,30.4,0.0012,0.0735,0.0735,0.0835,0.05,7528.28,27.65,30.4,7.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN100087,CU229674,Vihaan Chatterjee,Individual,Credit Card,MSME - Manufacturing,Kerala,BR0136,RM0201,2024-04-11,2024-04-19,2027-04-10,36,25000.0,17500.0,33.44,Monthly,False,Unsecured,0.0,0.0,False,0,636,8,3.4,Medium,0,0.0,0.0,0.0,10,0,0.0,Standard,SMA0,Stage 1,0.004,70.0,0.0814,0.0844,0.1492,0.2005,0.7356,17932.7,1968.01,1968.01,18.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN100088,CU272945,Patel Industries,MSME,Cash Credit,Agriculture & Allied,Kerala,BR0206,RM0315,2022-06-04,2022-06-13,2025-06-02,36,25000.0,7400.0,11.59,Revolving/On-Demand,True,Hypothecation of Assets/Stock,28300.0,822.0,False,0,703,-38,9.2,Low,25,1.5,1.77,2.77,25,1,72.742682782876,Standard,SMA0,Stage 1,0.004,29.6,0.0408,0.0976,0.138,0.1511,0.05,7541.19,52.05,52.05,13.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN100089,CU279064,Nazia Naidu,Individual,Auto Loan,MSME - Manufacturing,Maharashtra,BR0020,RM0011,2024-03-14,2024-03-20,2031-03-11,84,25000.0,15700.0,9.55,Monthly,True,Vehicle Hypothecation,39700.0,23.0,False,0,570,-8,3.4,High,0,0.0,0.0,0.0,19,0,0.0,Standard,SMA0,Stage 1,0.004,62.8,0.0067,0.0722,0.0745,0.0774,0.05,15476.42,57.62,62.8,4.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN100090,CU241345,Debjani Goyal,Individual,Personal Loan,Retail/Individual,Rajasthan,BR0166,RM0165,2023-06-20,2023-07-01,2027-06-18,48,25000.0,21500.0,14.82,Monthly,False,Unsecured,0.0,0.0,False,0,709,-43,0.5,Low,0,0.0,0.0,0.0,145,4,0.0,NPA,Stressed,Stage 3,0.15,3225.0,0.1562,0.2716,0.55,0.58,0.7342,21067.97,8507.87,8507.87,53.3,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN100091,CU276452,Vihaan Malhotra,Individual,Education Loan,MSME - Manufacturing,Uttar Pradesh,BR0226,RM0458,2024-02-24,2024-03-07,2032-02-20,96,25000.0,22700.0,10.05,Monthly,False,Unsecured,0.0,0.0,False,0,664,3,16.0,Medium,168,0.0,0.0,0.0,488,4,0.0,NPA,Doubtful,Stage 3,0.4,9080.0,0.0985,0.3176,0.8,0.83,0.5737,23439.85,10758.26,10758.26,72.7,0,None,None,True,False,False,True,Critical,"NPA - Doubtful: 456-820 DPD, recovery highly uncertain",True,Overridden,Regulatory relief scheme applicable,5.5,EWS-PD-v2.4.1,2025-12-31
LN100092,CU279960,Kavya Kumar,Agri,KCC (Kisan Credit Card),Retail/Individual,Gujarat,BR0120,RM0513,2025-08-24,2025-08-31,2028-08-22,36,25000.0,12200.0,5.49,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,786,0,4.6,Low,0,0.0,0.0,0.0,18,1,0.0,Standard,SMA0,Stage 1,0.004,48.8,0.0343,0.1675,0.1786,0.1786,0.6303,12578.04,1416.23,1416.23,18.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.3.1,2025-12-31
